https,csp,hsts,x_frame_options,x_content_type_options,secure_cookie,httponly_cookie,samesite_cookie,num_forms,password_fields,url_length,query_parameters,external_scripts,inline_scripts,http_status,sql_error_indicator,reflected_payload_indicator,server_error_indicator,mixed_content_count,exposed_paths,blind_sqli_indicator,dom_xss_indicator,csrf_missing_token,unsafe_upload_indicator,weak_session_indicator,weak_csp_indicator,open_redirect_indicator,command_input_surface,file_path_input_surface,stored_input_surface,file_upload_surface,login_surface,api_surface,label
1,1,0,1,0,0,1,0,3,0,51,1,1,8,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,MEDIUM
1,0,0,0,1,1,1,1,1,0,131,2,4,7,200,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,MEDIUM
1,1,1,1,1,1,1,1,3,0,126,3,0,10,301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,4,0,36,3,26,7,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,1,1,0,24,0,28,9,500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,HIGH
1,1,1,1,1,1,1,1,0,0,79,2,8,2,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,1,0,1,1,0,1,1,0,0,132,1,19,0,301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MEDIUM
0,0,0,1,1,0,1,1,0,0,89,4,16,7,200,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,CRITICAL
0,1,0,1,1,1,0,1,4,0,129,3,21,1,301,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,CRITICAL
1,0,0,0,1,1,1,1,4,0,56,2,8,8,302,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,1,0,88,0,22,4,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
0,1,0,1,0,0,1,1,4,1,60,2,28,9,200,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,CRITICAL
1,1,1,1,1,1,1,0,3,0,24,3,13,4,302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,LOW
1,1,1,0,1,0,1,0,3,2,125,3,17,7,200,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,MEDIUM
1,0,1,1,1,1,1,0,0,0,56,0,19,6,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,4,1,107,4,25,9,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SAFE
1,1,1,1,1,1,1,0,3,0,148,0,21,4,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,1,0,32,0,14,10,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,1,1,1,124,4,15,3,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SAFE
0,0,0,1,1,1,1,1,0,0,28,4,4,0,302,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,1,2,0,42,1,3,9,200,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,CRITICAL
0,1,0,1,1,0,1,1,0,0,39,3,4,10,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,1,4,0,138,0,1,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,1,1,1,113,4,14,8,302,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,CRITICAL
1,1,1,1,1,1,1,1,1,0,56,2,10,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,SAFE
1,1,1,0,0,1,1,1,1,1,61,3,6,10,200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,MEDIUM
0,1,0,1,1,0,1,1,0,0,99,1,20,2,301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,HIGH
1,1,0,1,1,1,1,1,0,0,100,1,2,8,200,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIGH
1,0,0,1,1,1,1,0,2,0,114,3,13,4,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,MEDIUM
1,1,0,1,1,1,1,1,3,2,51,2,8,4,200,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,HIGH
1,0,0,0,1,1,1,0,4,0,150,2,15,9,301,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,0,0,3,2,148,1,19,1,200,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,MEDIUM
1,1,1,0,1,0,0,0,2,0,108,3,2,3,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MEDIUM
0,1,0,0,1,0,1,1,2,0,137,3,25,10,302,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,0,1,1,0,1,4,1,34,2,22,2,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,MEDIUM
1,0,1,0,1,1,0,1,2,0,42,4,27,5,302,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,MEDIUM
1,1,1,0,1,1,0,1,2,0,40,0,22,3,200,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,2,0,144,1,3,8,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HIGH
1,1,1,1,1,1,1,1,1,1,61,2,26,4,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,SAFE
1,1,1,1,0,1,1,1,0,0,136,3,14,6,200,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,CRITICAL
1,1,0,1,0,1,0,1,4,0,96,4,10,1,200,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,0,1,1,1,2,0,39,3,6,7,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,1,0,148,4,25,5,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,0,1,1,1,3,0,138,3,0,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,3,0,79,4,8,2,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,0,0,1,1,1,0,4,0,81,1,7,1,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,MEDIUM
0,0,0,1,1,0,1,1,3,2,27,1,3,1,200,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,CRITICAL
1,1,1,1,1,1,1,1,0,0,105,1,23,2,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,4,0,138,3,1,1,301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,LOW
0,1,0,1,0,0,1,1,0,0,33,3,12,3,301,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
1,0,1,1,1,0,0,1,3,0,42,0,21,6,200,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,1,0,76,0,27,3,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SAFE
1,1,1,0,1,1,1,1,0,0,27,4,19,3,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,1,0,0,70,2,10,6,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,1,2,0,74,3,14,5,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,0,1,1,0,0,0,1,2,0,110,0,4,10,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,MEDIUM
1,1,1,1,0,1,1,1,3,2,121,2,9,1,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,LOW
1,0,1,1,1,1,1,1,4,0,30,1,14,3,200,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,0,1,4,2,21,3,14,0,200,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,CRITICAL
1,1,1,1,1,1,1,1,4,0,31,1,12,6,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,0,1,1,1,1,0,145,2,19,6,200,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,HIGH
1,0,1,1,0,1,1,0,3,0,149,4,13,6,301,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,MEDIUM
1,0,1,1,1,1,1,1,0,0,147,4,6,9,302,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,HIGH
1,1,1,0,1,1,1,1,4,0,138,3,23,2,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,1,2,0,37,1,10,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SAFE
1,1,1,1,1,1,1,1,3,2,23,3,19,1,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,HIGH
1,1,1,1,1,1,1,1,3,1,38,1,12,1,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,HIGH
0,0,0,1,1,0,1,1,3,0,71,0,12,10,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,HIGH
0,1,0,0,1,0,1,1,3,0,91,2,21,4,301,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,1,1,0,141,3,14,10,302,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,0,1,0,1,0,1,1,2,0,67,4,26,6,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,0,0,145,4,10,2,301,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,1,0,0,1,1,0,1,3,0,55,0,26,7,301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MEDIUM
0,1,0,1,1,0,1,1,2,0,109,3,14,5,200,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
1,1,0,1,1,0,0,1,1,0,140,2,10,6,302,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,MEDIUM
1,1,1,1,1,1,1,1,2,0,130,3,7,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,0,1,1,1,0,1,1,0,0,67,4,6,5,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,0,1,1,1,1,0,85,2,15,2,200,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,CRITICAL
0,1,0,1,1,1,1,1,3,0,59,2,13,3,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
0,1,0,1,1,0,1,1,1,0,22,1,2,2,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,HIGH
0,0,0,1,1,0,1,1,0,0,33,4,6,9,200,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,CRITICAL
1,1,0,1,1,1,1,1,0,0,30,4,18,9,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,2,0,71,2,9,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SAFE
1,1,1,1,1,1,1,1,3,2,19,2,20,7,302,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,SAFE
0,1,0,1,1,1,1,1,1,0,137,4,27,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIGH
1,1,0,1,1,1,1,1,2,0,79,1,15,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
0,1,0,1,0,0,1,1,4,1,110,1,15,9,301,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,CRITICAL
0,1,0,1,1,0,1,1,4,0,91,0,16,2,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,1,0,0,78,0,20,2,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFE
1,1,0,1,1,1,1,1,4,0,52,2,18,4,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,LOW
1,1,1,0,1,1,1,1,2,0,38,2,23,10,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
0,1,0,1,1,0,1,1,2,0,100,1,11,9,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,CRITICAL
1,1,1,1,1,1,1,1,2,0,72,0,20,4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SAFE
1,1,1,1,1,1,1,1,0,0,147,0,27,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,SAFE
1,1,1,1,1,1,1,1,2,0,108,4,23,7,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,0,1,1,0,0,0,2,0,77,3,6,3,301,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,MEDIUM
0,0,0,1,1,0,1,1,1,0,21,1,4,2,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,HIGH
1,1,1,1,1,1,1,1,0,0,67,1,28,4,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,HIGH
1,0,0,1,1,1,0,0,4,0,71,1,27,0,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,MEDIUM
0,1,0,1,0,1,1,0,0,0,25,1,3,2,200,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,HIGH
0,1,0,1,1,0,1,1,1,0,54,2,28,2,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,1,4,0,34,1,7,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
0,1,0,1,1,0,1,1,2,0,112,4,17,3,200,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,CRITICAL
1,1,0,1,1,1,1,1,4,0,119,3,3,6,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,1,4,0,48,3,2,7,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LOW
1,1,1,1,0,1,1,1,0,0,76,2,15,2,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,0,1,1,1,0,108,3,1,4,200,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,1,0,0,104,0,5,1,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,1,0,0,89,1,1,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,1,1,0,60,4,10,7,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SAFE
1,1,1,1,1,1,1,0,4,0,133,1,5,10,301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,0,1,0,0,94,1,25,4,301,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,1,0,0,63,4,2,0,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,LOW
1,0,0,1,0,1,1,0,2,0,23,0,5,8,200,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,2,0,37,2,6,5,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,SAFE
1,1,1,1,1,1,1,1,0,0,28,4,0,7,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,0,1,1,1,1,1,1,4,0,35,1,3,2,200,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,HIGH
0,1,0,1,0,0,0,1,2,2,129,2,20,8,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,HIGH
0,1,0,1,1,1,1,1,4,0,87,4,27,7,302,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,0,0,0,33,0,10,0,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,LOW
1,1,0,1,1,1,1,1,2,0,98,3,5,7,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,LOW
1,0,0,1,1,1,1,0,4,0,37,3,21,2,200,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,MEDIUM
1,1,0,1,1,0,1,1,3,0,106,1,25,6,200,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,HIGH
1,1,1,1,1,1,1,1,3,0,106,3,23,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,SAFE
1,1,0,1,0,1,1,1,2,0,52,0,5,6,200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MEDIUM
0,0,0,1,1,0,1,1,0,0,68,1,21,5,302,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,CRITICAL
1,1,1,0,1,1,0,1,4,0,38,4,24,10,200,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,0,0,0,56,2,28,10,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,0,0,124,3,7,7,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFE
1,1,1,1,1,1,1,1,2,0,142,2,1,0,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,HIGH
1,1,0,1,1,0,0,1,0,0,18,2,24,4,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,3,0,100,3,28,10,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,4,0,27,2,17,8,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFE
1,1,1,1,1,1,1,1,3,1,124,2,24,9,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SAFE
1,1,1,1,0,1,1,1,2,2,32,4,18,7,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LOW
1,1,1,1,1,1,1,0,3,0,21,0,18,6,302,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,MEDIUM
0,1,0,1,1,1,1,1,4,1,37,4,21,8,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,HIGH
1,1,1,1,0,1,1,1,1,0,102,1,11,5,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,LOW
1,1,1,1,0,1,1,1,1,0,76,3,4,8,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,1,0,104,1,22,10,200,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,LOW
1,1,1,1,0,1,1,1,1,0,91,4,9,5,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,LOW
1,1,1,1,0,1,1,1,0,0,55,3,14,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,1,0,40,0,16,6,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,0,1,1,1,1,4,0,87,2,9,10,200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,MEDIUM
1,1,1,1,1,1,1,1,2,0,70,3,2,2,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,LOW
1,0,1,0,1,0,1,0,2,0,81,4,5,1,200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,0,0,97,0,27,10,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,1,3,0,127,4,12,9,301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,LOW
0,1,0,1,1,1,1,1,4,2,85,1,16,9,200,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,1,1,0,HIGH
1,1,1,1,1,1,1,1,4,0,26,3,2,9,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LOW
1,1,0,1,1,1,0,1,4,1,25,0,24,6,200,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,HIGH
1,1,1,1,1,1,1,1,1,0,25,1,0,7,301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SAFE
1,1,1,1,1,1,1,0,2,0,60,1,21,5,301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,LOW
1,1,1,1,1,1,1,1,1,0,59,1,17,5,301,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,HIGH
1,0,0,1,0,1,0,1,3,0,76,0,28,8,301,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,MEDIUM
1,1,0,1,1,0,0,1,3,0,19,1,15,9,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,MEDIUM
1,0,1,1,0,1,0,1,0,0,74,1,11,0,200,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,4,0,77,3,25,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,0,1,1,1,1,1,1,1,0,103,0,3,2,200,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,HIGH
1,1,1,1,1,1,1,1,1,0,32,2,23,9,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,SAFE
0,0,0,1,1,1,1,1,1,0,104,3,15,7,301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,HIGH
0,1,0,1,1,0,1,1,4,1,144,3,11,10,302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,HIGH
0,1,0,1,1,1,0,1,1,0,64,3,0,7,200,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,CRITICAL
1,1,1,1,1,1,1,1,0,0,149,4,8,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFE
1,1,1,1,1,1,1,0,0,0,47,4,16,10,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,LOW
1,0,1,1,1,0,0,1,2,0,47,0,14,3,301,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,MEDIUM
1,1,1,1,0,1,1,1,4,0,73,3,8,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,4,0,146,4,3,3,500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIGH
1,1,1,1,0,1,1,1,3,0,24,0,18,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,LOW
0,1,0,1,1,0,1,1,2,1,64,1,3,10,301,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,HIGH
1,1,1,0,1,1,0,1,3,0,100,2,26,7,302,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,MEDIUM
1,1,1,1,1,1,1,1,0,0,66,1,23,10,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAFE
1,1,1,1,1,0,1,1,4,0,127,0,3,4,500,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,HIGH
1,1,1,0,0,1,1,1,2,0,144,0,5,7,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MEDIUM
1,0,1,0,1,1,1,1,0,0,65,0,25,7,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,MEDIUM
0,1,0,1,0,0,1,1,0,0,72,1,9,3,200,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,CRITICAL
0,1,0,1,1,0,1,0,3,0,112,3,5,1,301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,HIGH
1,1,1,1,1,1,0,1,0,0,27,4,13,2,200,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,HIGH
1,0,1,1,1,1,1,1,4,2,141,0,20,8,301,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,HIGH
0,1,0,1,1,1,1,1,0,0,144,1,7,6,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,1,1,1,1,0,0,0,54,2,27,3,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,0,0,84,4,3,5,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,0,1,0,35,4,13,10,200,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,MEDIUM
0,1,0,1,1,0,1,1,0,0,70,4,21,0,200,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,CRITICAL
1,1,1,0,1,1,0,0,3,0,113,4,22,1,200,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,MEDIUM
1,1,1,1,1,1,1,0,1,0,33,2,6,1,301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LOW
1,1,1,1,1,1,1,1,1,0,78,1,13,3,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,SAFE
1,1,1,1,1,1,1,1,0,0,107,0,2,8,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SAFE
1,1,1,1,1,1,1,1,2,0,122,1,19,0,500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIGH
1,1,1,0,1,1,0,1,2,0,149,1,8,8,302,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,MEDIUM
1,1,1,1,1,1,1,1,1,1,93,4,23,7,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CRITICAL
1,1,1,1,0,1,1,1,4,1,36,1,20,0,200,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,HIGH
